ticker,name,status,has_ai_disclosure,total_ai_mentions,cat_core_ai,cat_ai_tech,cat_ai_risk,cat_ai_infra,cat_ai_regulation,cat_mit4_malicious,cat_mit5_human,cat_mit6_socio,cat_mit6_environ,cat_mit7_safety,kw_nvidia,kw_data_center,kw_gpu,kw_sustainability,kw_compute,kw_ai_model,kw_misuse,kw_generative_ai,kw_llm,kw_bias,kw_ai_system,kw_algorithm,kw_ai_regulation,kw_eu_ai_act,kw_disinformation,kw_misinformation,kw_automation,kw_artificial_intelligence,kw_autonomous,kw_cyberattack,kw_manipulation,kw_machine_learning,kw_large_language_model,kw_carbon_footprint,kw_environmental_impact,kw_robotics,kw_uncontrollable,kw_misalignment,kw_explainability,kw_predictive_analytics,kw_energy_consumption,kw_labor_disruption,kw_responsible_ai,kw_ai_governance,kw_ai_agent,kw_natural_language_processing,kw_training_data,kw_agentic,kw_adversarial,kw_algorithmic_accountability,kw_dual-use,kw_overreliance,kw_computer_vision,kw_monopol,kw_human_oversight,kw_neural_network,kw_hallucination,kw_nlp,kw_over-reliance,kw_ai_legislation,kw_ai_ethics,kw_jailbreak
PFGC,Performance Food Group Co,analyzed,True,6,3,0,0,0,0,1,1,0,1,0,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBC,RBC Bearings INC,analyzed,True,2,0,0,0,0,0,1,0,1,0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
WMG,Warner Music Group Corp.,analyzed,True,7,5,1,0,1,0,0,0,0,0,0,,,,,1.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQH,"Equitable Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBIO,"BridgeBio Pharma, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSO,WATSCO INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QXO,"QXO, Inc.",analyzed,True,3,0,0,0,1,0,2,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLV,Solventum Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYAN,"RYAN SPECIALTY HOLDINGS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB,LyondellBasell Industries N.V.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPC,W. P. Carey Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCU,"DOCUSIGN, INC.",analyzed,True,35,7,4,3,6,0,15,0,0,0,0,,5.0,,,1.0,3.0,3.0,3.0,,3.0,,1.0,,,,,3.0,1.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,UNIVERSAL HEALTH SERVICES INC,analyzed,True,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVY,Avery Dennison Corp,analyzed,True,20,1,1,1,3,0,1,0,0,13,0,,3.0,,13.0,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSL,CARLISLE COMPANIES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF-A,BROWN FORMAN CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTG,ENTEGRIS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,"Dynatrace, Inc.",analyzed,True,15,2,2,1,7,0,2,0,0,0,1,,1.0,,,6.0,,2.0,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
ALLY,Ally Financial Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGG,GRACO INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BALL,BALL Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,Allegion plc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPM,RPM INTERNATIONAL INC/DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,"EVEREST GROUP, LTD.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKLO,Oklo Inc.,analyzed,True,17,13,0,0,3,0,1,0,0,0,0,,2.0,,,1.0,,,,,,,,,,,,,10.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBRA,ZEBRA TECHNOLOGIES CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIM,KIMCO REALTY CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHWY,"Chewy, Inc.",analyzed,True,47,29,2,0,14,0,2,0,0,0,0,,8.0,,,6.0,,1.0,,28.0,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOBY,"Joby Aviation, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKHY,JACK HENRY & ASSOCIATES INC,analyzed,True,20,7,1,2,8,0,2,0,0,0,0,,1.0,,,7.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,4.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
IEX,IDEX CORP /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LECO,LINCOLN ELECTRIC HOLDINGS INC,analyzed,True,8,5,0,1,0,0,1,0,1,0,0,,,,,,,1.0,1.0,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
VTRS,Viatris Inc,analyzed,True,6,0,0,0,0,0,0,0,0,6,0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGA,REINSURANCE GROUP OF AMERICA INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOL,"Toll Brothers, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAS,MASCO CORP /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,"UDR, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OHI,OMEGA HEALTHCARE INVESTORS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDSN,NORDSON CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTSI,"MACOM Technology Solutions Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,STIFEL FINANCIAL CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,"Guardant Health, Inc.",analyzed,True,6,5,0,0,0,0,0,0,1,0,0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
HRL,HORMEL FOODS CORP /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXT,Nextpower Inc.,analyzed,True,27,15,1,3,2,0,1,0,0,5,0,,1.0,,4.0,1.0,1.0,,3.0,,2.0,9.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
AMH,American Homes 4 Rent,analyzed,True,4,2,0,0,1,0,0,0,0,1,0,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNM,Unum Group,analyzed,True,19,7,0,0,1,0,1,0,0,10,0,,,,9.0,1.0,,1.0,1.0,2.0,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
IONS,IONIS PHARMACEUTICALS INC,analyzed,True,6,6,0,0,0,0,0,0,0,0,0,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMT,Summit Therapeutics Inc.,analyzed,True,7,7,0,0,0,0,0,0,0,0,0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACM,AECOM,analyzed,True,13,6,1,3,2,0,0,0,1,0,0,,,,,2.0,,,,,2.0,2.0,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
EVR,Evercore Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDGL,"MADRIGAL PHARMACEUTICALS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLH,CLEAN HARBORS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMR,LAMAR ADVERTISING CO/NEW,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTNX,"Nutanix, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WYNN,WYNN RESORTS LTD,analyzed,True,13,1,0,0,10,0,1,0,0,1,0,,,,1.0,10.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",analyzed,True,20,10,1,2,2,0,2,0,1,2,0,,,,1.0,2.0,,2.0,,,,,,1.0,,,,,8.0,1.0,,,2.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
SNX,TD SYNNEX CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNR,RENAISSANCERE HOLDINGS LTD,analyzed,True,4,0,0,0,0,0,0,0,0,4,0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HST,"HOST HOTELS & RESORTS, INC.",analyzed,True,11,5,0,1,2,0,1,0,0,2,0,,,,1.0,2.0,,,3.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,"CF Industries Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLX,CLOROX CO /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACI,CACI INTERNATIONAL INC /DE/,analyzed,True,3,1,0,0,2,0,0,0,0,0,0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W,Wayfair Inc.,analyzed,True,41,16,3,1,5,0,0,0,0,16,0,,1.0,,16.0,4.0,,,,6.0,1.0,,3.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCC,WESCO INTERNATIONAL INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,MUELLER INDUSTRIES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNA,CNA FINANCIAL CORP,analyzed,True,11,4,0,0,3,0,4,0,0,0,0,,1.0,,,2.0,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXP,"BXP, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,HECLA MINING CO/DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLI,"HOULIHAN LOKEY, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELS,EQUITY LIFESTYLE PROPERTIES INC,analyzed,True,15,3,0,1,3,0,0,0,0,8,0,,,,8.0,3.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEM,"Tempus AI, Inc.",analyzed,True,49,19,20,4,5,0,0,1,0,0,0,,1.0,,,4.0,,,10.0,,4.0,,20.0,,,,,,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
SNAP,Snap Inc,analyzed,True,24,6,1,1,3,0,12,1,0,0,0,,1.0,,,2.0,,4.0,2.0,,1.0,,1.0,,,1.0,,,3.0,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAA,PLAINS ALL AMERICAN PIPELINE LP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REG,REGENCY CENTERS CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,AKAMAI TECHNOLOGIES INC,analyzed,True,44,7,0,1,33,0,2,0,0,1,0,,2.0,,1.0,31.0,,2.0,,,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
BSY,BENTLEY SYSTEMS INC,analyzed,True,4,2,0,0,2,0,0,0,0,0,0,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNH,CNH Industrial N.V.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLPI,"Gaming & Leisure Properties, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLD,TopBuild Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,Permian Resources Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTM,"DT Midstream, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,"BJ's Wholesale Club Holdings, Inc.",analyzed,True,10,3,0,0,6,0,1,0,0,0,0,,,,,6.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,FRANKLIN RESOURCES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEN,Penumbra Inc,analyzed,True,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
FHN,FIRST HORIZON CORP,analyzed,True,12,9,1,1,1,0,0,0,0,0,0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVAV,AeroVironment Inc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,ALIGN TECHNOLOGY INC,analyzed,True,31,7,3,2,3,1,2,0,0,13,0,,,,13.0,3.0,1.0,,,1.0,1.0,1.0,3.0,1.0,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLDR,"Builders FirstSource, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AA,Alcoa Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CART,Maplebear Inc.,analyzed,True,44,36,2,1,1,0,4,0,0,0,0,,,,,1.0,,1.0,,28.0,1.0,,1.0,,,,,1.0,4.0,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIL,"SailPoint, Inc.",analyzed,True,21,11,3,3,3,0,0,1,0,0,0,,2.0,,,1.0,1.0,,3.0,,3.0,7.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
GMED,GLOBUS MEDICAL INC,analyzed,True,11,3,3,0,5,0,0,0,0,0,0,,,,,5.0,,,,,,,2.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SWK,"STANLEY BLACK & DECKER, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVTY,"REVVITY, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPAM,"EPAM Systems, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMS,"ADVANCED DRAINAGE SYSTEMS, INC.",analyzed,True,20,4,4,0,0,0,1,0,0,11,0,,,,10.0,,,,,1.0,,,,,,,,3.0,2.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AIZ,"ASSURANT, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCOR,"PROCORE TECHNOLOGIES, INC.",analyzed,True,23,9,1,1,6,0,6,0,0,0,0,,4.0,,,2.0,6.0,2.0,3.0,,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
IREN,IREN Ltd,analyzed,True,136,5,10,0,113,0,0,2,0,6,0,17.0,52.0,32.0,1.0,12.0,,,,,,,10.0,,,,,,2.0,,,2.0,3.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,
DOC,"HEALTHPEAK PROPERTIES, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRNA,"Moderna, Inc.",analyzed,True,6,5,1,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,Booz Allen Hamilton Holding Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAS,"HASBRO, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,AMERICAN FINANCIAL GROUP INC,analyzed,True,8,2,0,0,5,0,0,0,0,1,0,,,,1.0,5.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMA,COMERICA INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELH,"Celsius Holdings, Inc.",analyzed,True,12,1,0,0,1,0,3,0,1,6,0,,,,4.0,1.0,,2.0,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
CCK,"CROWN HOLDINGS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GLOBE LIFE INC.,analyzed,True,10,1,0,0,1,0,2,1,0,5,0,,,,5.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
ORI,OLD REPUBLIC INTERNATIONAL CORP,analyzed,True,7,3,0,0,3,0,1,0,0,0,0,,,,,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYI,ACUITY INC. (DE),analyzed,True,16,3,1,2,1,0,1,1,0,7,0,,,,3.0,1.0,,1.0,,,2.0,,,,,,,1.0,2.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXRH,"Texas Roadhouse, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPT,CAMDEN PROPERTY TRUST,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGNC,AGNC Investment Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAY,"Dayforce, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDE,"Coeur Mining, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAG,"PENSKE AUTOMOTIVE GROUP, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNM,"Core & Main, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYT,NEW YORK TIMES CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDS,FACTSET RESEARCH SYSTEMS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COKE,"Coca-Cola Consolidated, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCI,SERVICE CORP INTERNATIONAL,analyzed,True,8,3,0,0,3,0,2,0,0,0,0,,1.0,,,2.0,,,,2.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXEL,"EXELIXIS, INC.",analyzed,True,12,12,0,0,0,0,0,0,0,0,0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,Crane Co,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPXC,"SPX Technologies, Inc.",analyzed,True,7,1,0,0,2,0,0,0,0,4,0,,,,4.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
