name,sector,country,founded,tags
Biotech Company 535,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 536,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 537,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 538,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 539,Biotechnology,CAN,2011,"['biotechnology', 'pharma']"
Biotech Company 540,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 541,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 542,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 543,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 544,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 545,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 546,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 547,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 548,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 549,Biotechnology,CAN,2021,"['biotechnology', 'pharma']"
Biotech Company 550,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 551,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 552,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 553,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 554,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 555,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 556,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 557,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 558,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 559,Biotechnology,CAN,2007,"['biotechnology', 'pharma']"
Biotech Company 560,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 561,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 562,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 563,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 564,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 565,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 566,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 567,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 568,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 569,Biotechnology,CAN,2017,"['biotechnology', 'pharma']"
Biotech Company 570,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 571,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 572,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 573,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 574,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 575,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 576,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 577,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 578,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 579,Biotechnology,CAN,2003,"['biotechnology', 'pharma']"
Biotech Company 580,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 581,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 582,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 583,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 584,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 585,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 586,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 587,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 588,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 589,Biotechnology,CAN,2013,"['biotechnology', 'pharma']"
Biotech Company 590,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 591,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 592,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 593,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 594,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 595,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 596,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 597,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 598,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 599,Biotechnology,CAN,2023,"['biotechnology', 'pharma']"
Biotech Company 600,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 601,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 602,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 603,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 604,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 605,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 606,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 607,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 608,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 609,Biotechnology,CAN,2009,"['biotechnology', 'pharma']"
Biotech Company 610,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 611,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 612,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 613,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 614,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 615,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 616,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 617,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 618,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 619,Biotechnology,CAN,2019,"['biotechnology', 'pharma']"
Biotech Company 620,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 621,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 622,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 623,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 624,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 625,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 626,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 627,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 628,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 629,Biotechnology,CAN,2005,"['biotechnology', 'pharma']"
Biotech Company 630,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 631,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 632,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 633,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 634,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 635,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 636,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 637,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 638,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 639,Biotechnology,CAN,2015,"['biotechnology', 'pharma']"
Biotech Company 640,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 641,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 642,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 643,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 644,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 645,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 646,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 647,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 648,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 649,Biotechnology,CAN,2001,"['biotechnology', 'pharma']"
Biotech Company 650,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 651,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 652,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 653,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 654,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 655,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 656,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 657,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 658,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 659,Biotechnology,CAN,2011,"['biotechnology', 'pharma']"
Biotech Company 660,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 661,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 662,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 663,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 664,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 665,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 666,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 667,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 668,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 669,Biotechnology,CAN,2021,"['biotechnology', 'pharma']"
Biotech Company 670,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 671,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 672,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 673,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 674,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 675,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 676,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 677,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 678,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 679,Biotechnology,CAN,2007,"['biotechnology', 'pharma']"
Biotech Company 680,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 681,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 682,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 683,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 684,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 685,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 686,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 687,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 688,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 689,Biotechnology,CAN,2017,"['biotechnology', 'pharma']"
Biotech Company 690,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 691,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 692,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 693,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 694,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 695,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 696,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 697,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 698,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 699,Biotechnology,CAN,2003,"['biotechnology', 'pharma']"
Biotech Company 700,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 701,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 702,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 703,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 704,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 705,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 706,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 707,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 708,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 709,Biotechnology,CAN,2013,"['biotechnology', 'pharma']"
Biotech Company 710,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 711,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 712,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 713,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 714,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 715,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 716,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 717,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 718,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 719,Biotechnology,CAN,2023,"['biotechnology', 'pharma']"
Biotech Company 720,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 721,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 722,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 723,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 724,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 725,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 726,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 727,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 728,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 729,Biotechnology,CAN,2009,"['biotechnology', 'pharma']"
Biotech Company 730,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 731,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 732,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 733,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 734,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 735,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 736,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 737,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 738,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 739,Biotechnology,CAN,2019,"['biotechnology', 'pharma']"
Biotech Company 740,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 741,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 742,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 743,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 744,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 745,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 746,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 747,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 748,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 749,Biotechnology,CAN,2005,"['biotechnology', 'pharma']"
Biotech Company 750,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 751,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 752,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 753,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 754,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 755,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 756,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 757,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 758,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 759,Biotechnology,CAN,2015,"['biotechnology', 'pharma']"
Biotech Company 760,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 761,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 762,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 763,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 764,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 765,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 766,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 767,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 768,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 769,Biotechnology,CAN,2001,"['biotechnology', 'pharma']"
Biotech Company 770,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 771,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 772,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 773,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 774,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 775,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 776,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 777,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 778,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 779,Biotechnology,CAN,2011,"['biotechnology', 'pharma']"
Biotech Company 780,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 781,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 782,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 783,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 784,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
