cik,ticker,name,sector,proxy_filings,10k_filings
0000108312,WWD,"Woodward, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-12-12', 'accession_number': '0001193125-25-317453', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/108312/000119312525317453/0001193125-25-317453-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-12-06', 'accession_number': '0000950170-24-134154', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/108312/000095017024134154/0000950170-24-134154-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-12-08', 'accession_number': '0000950170-23-069053', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/108312/000095017023069053/0000950170-23-069053-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-11-25', 'accession_number': '0001193125-25-296204', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/108312/000119312525296204/0001193125-25-296204-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-11-26', 'accession_number': '0000950170-24-130891', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/108312/000095017024130891/0000950170-24-130891-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-11-17', 'accession_number': '0000950170-23-064764', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/108312/000095017023064764/0000950170-23-064764-index.htm'}]"
0001824920,IONQ,"IonQ, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-28', 'accession_number': '0000950170-25-059289', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1824920/000095017025059289/0000950170-25-059289-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-25', 'accession_number': '0001193125-24-114115', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1824920/000119312524114115/0001193125-24-114115-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-28', 'accession_number': '0001193125-23-123979', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1824920/000119312523123979/0001193125-23-123979-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-26', 'accession_number': '0000950170-25-027722', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1824920/000095017025027722/0000950170-25-027722-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-28', 'accession_number': '0000950170-24-022072', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1824920/000095017024022072/0000950170-24-022072-index.htm'}]"
0000920522,ESS,"ESSEX PROPERTY TRUST, INC.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-28', 'accession_number': '0001558370-25-003997', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/920522/000155837025003997/0001558370-25-003997-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-28', 'accession_number': '0001140361-24-016195', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/920522/000114036124016195/0001140361-24-016195-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-24', 'accession_number': '0001140361-23-013531', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/920522/000114036123013531/0001140361-23-013531-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-21', 'accession_number': '0000920522-25-000024', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/0000920522-25-000024-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-23', 'accession_number': '0000920522-24-000033', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/920522/000092052224000033/0000920522-24-000033-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-23', 'accession_number': '0000920522-23-000005', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/920522/000092052223000005/0000920522-23-000005-index.htm'}]"
0001069202,LII,LENNOX INTERNATIONAL INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-09', 'accession_number': '0001069202-25-000010', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1069202/000106920225000010/0001069202-25-000010-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-03', 'accession_number': '0001193125-24-085732', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1069202/000119312524085732/0001193125-24-085732-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-06', 'accession_number': '0001193125-23-093419', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1069202/000119312523093419/0001193125-23-093419-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-11', 'accession_number': '0001628280-25-004859', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/0001628280-25-004859-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-13', 'accession_number': '0001628280-24-004446', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1069202/000162828024004446/0001628280-24-004446-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-21', 'accession_number': '0001628280-23-004257', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1069202/000162828023004257/0001628280-23-004257-index.htm'}]"
0001883685,DKNG,DraftKings Inc.,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-26', 'accession_number': '0001104659-25-028279', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1883685/000110465925028279/0001104659-25-028279-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-22', 'accession_number': '0001104659-24-037879', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1883685/000110465924037879/0001104659-24-037879-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-24', 'accession_number': '0001104659-23-036644', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1883685/000110465923036644/0001104659-23-036644-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-14', 'accession_number': '0001883685-25-000010', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1883685/000188368525000010/0001883685-25-000010-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-16', 'accession_number': '0001883685-24-000010', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1883685/000188368524000010/0001883685-24-000010-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-17', 'accession_number': '0001883685-23-000013', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1883685/000188368523000013/0001883685-23-000013-index.htm'}]"
0001506293,PINS,"PINTEREST, INC.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-09', 'accession_number': '0001506293-25-000084', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1506293/000150629325000084/0001506293-25-000084-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-10', 'accession_number': '0001506293-24-000055', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1506293/000150629324000055/0001506293-24-000055-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-12', 'accession_number': '0001506293-23-000060', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1506293/000150629323000060/0001506293-23-000060-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-06', 'accession_number': '0001506293-25-000022', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1506293/000150629325000022/0001506293-25-000022-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-08', 'accession_number': '0001506293-24-000018', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1506293/000150629324000018/0001506293-24-000018-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-06', 'accession_number': '0001506293-23-000023', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1506293/000150629323000023/0001506293-23-000023-index.htm'}]"
0000749251,IT,GARTNER INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-15', 'accession_number': '0000749251-25-000018', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/749251/000074925125000018/0000749251-25-000018-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-16', 'accession_number': '0000749251-24-000015', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/749251/000074925124000015/0000749251-24-000015-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-17', 'accession_number': '0000749251-23-000011', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/749251/000074925123000011/0000749251-23-000011-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-13', 'accession_number': '0000749251-25-000008', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/749251/000074925125000008/0000749251-25-000008-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-15', 'accession_number': '0000749251-24-000006', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/749251/000074925124000006/0000749251-24-000006-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-16', 'accession_number': '0000749251-23-000006', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/749251/000074925123000006/0000749251-23-000006-index.htm'}]"
0000070318,THC,TENET HEALTHCARE CORP,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-11', 'accession_number': '0001193125-25-079143', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/70318/000119312525079143/0001193125-25-079143-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-12', 'accession_number': '0001193125-24-094759', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/70318/000119312524094759/0001193125-24-094759-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-14', 'accession_number': '0001193125-23-102150', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/70318/000119312523102150/0001193125-23-102150-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-18', 'accession_number': '0000070318-25-000009', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/70318/000007031825000009/0000070318-25-000009-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-16', 'accession_number': '0000070318-24-000016', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/70318/000007031824000016/0000070318-24-000016-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-21', 'accession_number': '0000070318-23-000010', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/70318/000007031823000010/0000070318-23-000010-index.htm'}]"
0001166003,XPO,"XPO, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-02', 'accession_number': '0001104659-25-031144', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1166003/000110465925031144/0001104659-25-031144-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-02', 'accession_number': '0001104659-24-042499', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1166003/000110465924042499/0001104659-24-042499-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-20', 'accession_number': '0001104659-23-047333', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1166003/000110465923047333/0001104659-23-047333-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-07', 'accession_number': '0001166003-25-000017', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1166003/000116600325000017/0001166003-25-000017-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-08', 'accession_number': '0001166003-24-000022', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1166003/000116600324000022/0001166003-24-000022-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-13', 'accession_number': '0001166003-23-000017', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1166003/000116600323000017/0001166003-23-000017-index.htm'}]"
0000015615,MTZ,MASTEC INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-10', 'accession_number': '0001140361-25-013277', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/15615/000114036125013277/0001140361-25-013277-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-04', 'accession_number': '0001140361-24-017972', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/15615/000114036124017972/0001140361-24-017972-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-04', 'accession_number': '0001140361-23-016249', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/15615/000114036123016249/0001140361-23-016249-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-28', 'accession_number': '0000015615-25-000021', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/15615/000001561525000021/0000015615-25-000021-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-03-01', 'accession_number': '0000015615-24-000021', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/15615/000001561524000021/0000015615-24-000021-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-16', 'accession_number': '0000015615-23-000009', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/15615/000001561523000009/0000015615-23-000009-index.htm'}]"
0001528396,GWRE,"Guidewire Software, Inc.",Cross Domain Enablement,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-10-30', 'accession_number': '0001528396-25-000233', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1528396/000152839625000233/0001528396-25-000233-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-11-01', 'accession_number': '0001528396-24-000148', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1528396/000152839624000148/0001528396-24-000148-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-11-02', 'accession_number': '0001528396-23-000123', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1528396/000152839623000123/0001528396-23-000123-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-09-11', 'accession_number': '0001528396-25-000221', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1528396/000152839625000221/0001528396-25-000221-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-09-16', 'accession_number': '0001528396-24-000105', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1528396/000152839624000105/0001528396-24-000105-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-09-18', 'accession_number': '0001528396-23-000089', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1528396/000152839623000089/0001528396-23-000089-index.htm'}]"
0000077360,PNR,PENTAIR plc,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-21', 'accession_number': '0000077360-25-000012', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/77360/000007736025000012/0000077360-25-000012-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-22', 'accession_number': '0000077360-24-000013', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/77360/000007736024000013/0000077360-24-000013-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-24', 'accession_number': '0001104659-23-036625', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/77360/000110465923036625/0001104659-23-036625-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-25', 'accession_number': '0000077360-25-000006', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/77360/000007736025000006/0000077360-25-000006-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-20', 'accession_number': '0000077360-24-000007', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/77360/000007736024000007/0000077360-24-000007-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-21', 'accession_number': '0000077360-23-000006', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/77360/000007736023000006/0000077360-23-000006-index.htm'}]"
0001791706,LI,Li Auto Inc.,General Market,[],[]
0001673358,YUMC,"Yum China Holdings, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-11', 'accession_number': '0001193125-25-078423', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1673358/000119312525078423/0001193125-25-078423-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-11', 'accession_number': '0001193125-24-092259', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1673358/000119312524092259/0001193125-24-092259-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-12', 'accession_number': '0001193125-23-098382', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1673358/000119312523098382/0001193125-23-098382-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-27', 'accession_number': '0000950170-25-029134', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1673358/000095017025029134/0000950170-25-029134-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-29', 'accession_number': '0000950170-24-023147', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1673358/000095017024023147/0000950170-24-023147-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-01', 'accession_number': '0000950170-23-005571', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1673358/000095017023005571/0000950170-23-005571-index.htm'}]"
0001609711,GDDY,GoDaddy Inc.,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-24', 'accession_number': '0001609711-25-000070', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1609711/000160971125000070/0001609711-25-000070-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-25', 'accession_number': '0001609711-24-000063', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1609711/000160971124000063/0001609711-24-000063-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-20', 'accession_number': '0001609711-23-000068', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1609711/000160971123000068/0001609711-23-000068-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-20', 'accession_number': '0001609711-25-000023', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1609711/000160971125000023/0001609711-25-000023-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-29', 'accession_number': '0001609711-24-000022', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1609711/000160971124000022/0001609711-24-000022-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-16', 'accession_number': '0001609711-23-000031', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1609711/000160971123000031/0001609711-23-000031-index.htm'}]"
